time,latitude,longitude,depth,mag
2021-10-10T17:42:00.326Z,38.157,-118.0056,2.8,1.4
2021-10-10T17:40:32.080Z,51.85016667,-177.888,10.04,0.4
2021-10-10T17:39:13.489Z,64.6608,-147.8985,7.5,1.2
2021-10-10T17:36:37.811Z,61.886,-149.5691,35.7,1.6
2021-10-10T17:28:45.080Z,37.5205,-118.7711667,5.4,1.42
2021-10-10T17:26:20.765Z,38.1689,-117.8718,10.8,1.6
2021-10-10T17:25:28.049Z,29.33441162,-97.37764246,6.333780924,2.5
2021-10-10T17:20:51.397Z,38.1555,-117.8426,11.5,0.7
2021-10-10T17:19:12.970Z,38.7821655,-122.7375031,1.74,0.89
2021-10-10T17:18:50.520Z,38.7821655,-122.7378311,1.92,1.03
2021-10-10T17:10:01.490Z,51.86066667,-177.8343333,4.87,0.36
2021-10-10T17:08:52.162Z,61.051,-148.443,0.8,1.1
2021-10-10T17:01:35.560Z,38.8251667,-122.8523333,3.21,0.06
2021-10-10T16:57:41.040Z,51.85916667,-177.8328333,4.78,1.63
2021-10-10T16:56:00.190Z,17.9356,-66.903,11,2.22
2021-10-10T16:42:53.260Z,19.20066643,-155.4706726,35.65000153,2.05
2021-10-10T16:36:42.730Z,19.17,-155.094,51.89,2.62
2021-10-10T16:36:00.420Z,29.32342529,-97.36523437,5.25777181,2
2021-10-10T16:34:51.930Z,36.028,-117.7698333,1.85,-0.01
2021-10-10T16:33:57.720Z,36.0283333,-117.7718333,1.63,0.16
2021-10-10T16:33:39.770Z,36.0278333,-117.771,1.62,0.1
2021-10-10T16:32:47.920Z,35.7721667,-117.5768333,7.99,0.18
2021-10-10T16:32:12.470Z,36.0316667,-117.7701667,1.62,0.55
2021-10-10T16:29:40.747Z,30.3872,94.7873,10,4.7
2021-10-10T16:29:29.527Z,57.6376,-32.6165,10,4.3
2021-10-10T16:16:43.517Z,59.3297,-152.7503,72,1.8
2021-10-10T16:15:57.230Z,38.7896667,-122.8508333,1.57,0.32
2021-10-10T16:11:25.699Z,27.4482,55.2274,10,4.7
2021-10-10T16:09:35.266Z,57.8576,-32.7378,10,4.8
2021-10-10T16:08:03.910Z,38.8240013,-122.8548355,2.16,0.37
2021-10-10T16:05:41.453Z,64.0597,-151.1987,13.2,1.6
2021-10-10T15:54:31.169Z,57.7871,-32.7005,10,4.5
2021-10-10T15:44:31.579Z,38.6105,43.1477,10,4.4
2021-10-10T15:43:39.556Z,-17.8582,-178.4205,562.65,4.4
2021-10-10T15:33:41.366Z,64.4285,-146.7358,8.1,1.3
2021-10-10T15:22:41.136Z,25.2297,124.7191,89.28,4.4
2021-10-10T15:21:17.230Z,35.0683333,-118.3151667,5.11,0.96
2021-10-10T15:19:36.070Z,35.0676667,-118.3166667,5.04,1.78
2021-10-10T15:19:31.508Z,38.1578,-117.9023,8.2,1.1
2021-10-10T15:16:03.102Z,38.1637,-117.8954,8.3,1.3
2021-10-10T15:13:45.594Z,-6.3962,149.1947,35,4.5
2021-10-10T15:05:36.182Z,-11.6105,-71.6396,54.29,4.5
2021-10-10T15:02:41.378Z,30.0463,67.941,10,4.5
2021-10-10T14:56:33.910Z,38.8261667,-122.7858333,1.72,0.51
2021-10-10T14:54:18.879Z,61.3374,-147.2012,19.6,1.5
2021-10-10T14:53:29.980Z,35.6441667,-117.4486667,6.78,1.66
2021-10-10T14:51:32.403Z,38.1951,-117.7227,0,1.5
2021-10-10T14:50:10.942Z,61.4671,-140.6293,0,2.1
2021-10-10T14:40:21.950Z,33.948,-116.7823333,16.76,0.79
2021-10-10T14:37:33.258Z,38.1446,-117.9914,7.2,1.3
2021-10-10T14:32:38.210Z,33.594,-116.8081667,4.79,0.08
2021-10-10T14:29:17.399Z,63.0859,-150.9199,118.5,1.7
2021-10-10T14:28:26.732Z,-57.1909,-24.7614,10,4.7
2021-10-10T14:28:12.170Z,-56.1551,-126.8544,10,4.7
2021-10-10T14:27:49.070Z,38.8566666,-122.8755035,-0.63,1.01
2021-10-10T14:25:04.190Z,38.8208351,-122.8056641,1.89,0.84
2021-10-10T14:23:27.389Z,63.3169,-145.2211,5.4,1.6
2021-10-10T14:20:40.539Z,38.1482,-117.9082,7.3,0.8
2021-10-10T14:16:15.940Z,42.3455,143.0753,61.69,4.9
2021-10-10T14:16:07.620Z,34.0463333,-116.829,21.17,1.11
2021-10-10T14:15:26.890Z,35.79583333,-96.6775,7.33,1.32
2021-10-10T14:11:22.870Z,19.15916634,-155.475174,31.77000046,1.98000002
2021-10-10T14:03:13.056Z,-23.8673,-66.9453,236.48,4.3
2021-10-10T14:02:15.686Z,65.2264,-166.2319,10,3
2021-10-10T14:01:46.235Z,61.4453,-150.1565,38.1,1.1
2021-10-10T13:59:31.880Z,58.1185,-154.5205,8.57,0.31
2021-10-10T13:53:03.340Z,33.8836667,-116.8606667,12.18,0.79
2021-10-10T13:49:13.250Z,35.6595,-117.478,6.69,0.82
2021-10-10T13:40:50.822Z,59.9474,-152.5633,82.8,1.6
2021-10-10T13:38:23.489Z,31.59214703,-104.0039559,8.805200195,2
2021-10-10T13:24:25.220Z,38.5321667,-119.5253333,5.11,2.04
2021-10-10T13:17:14.213Z,31.60533424,-104.5013316,8.522412109,3.8
2021-10-10T13:16:22.494Z,29.33349609,-97.37040441,3.717122396,1.9
2021-10-10T13:14:14.850Z,35.8935,-117.7143333,3.51,0.63
2021-10-10T13:03:53.466Z,61.9891,-150.3757,28,1.3
2021-10-10T12:56:26.290Z,58.40516667,-154.485,5.05,0.83
2021-10-10T12:46:45.509Z,36.86966667,-97.44416667,7,1.4
2021-10-10T12:46:33.579Z,38.5159,-119.3993,2.8,0.6
2021-10-10T12:37:42.610Z,38.1023333,-118.9513333,7.98,1.66
2021-10-10T12:32:01.280Z,35.9541667,-117.9786667,5.3,0.92
2021-10-10T12:27:00.630Z,38.8246667,-122.8566667,2.85,0.07
2021-10-10T12:24:54.049Z,35.501,-97.82383333,4,1.56
2021-10-10T12:12:55.460Z,19.15999985,-155.4833374,35.41999817,1.88
2021-10-10T12:12:03.290Z,33.8763333,-117.6885,11.16,0.57
2021-10-10T12:08:17.949Z,38.1571,-117.9213,13,0.5
2021-10-10T12:07:39.650Z,19.19949913,-155.4453278,33.34000015,2.18000007
2021-10-10T12:06:00.750Z,35.8801667,-117.7086667,3.92,0.48
2021-10-10T12:05:10.401Z,64.7409,-149.1629,18.4,3.1
2021-10-10T12:03:59.687Z,38.6286,-119.8192,5.1,1.2
2021-10-10T11:58:46.390Z,35.7668333,-117.588,11.25,1.07
2021-10-10T11:51:45.517Z,59.8097,-153.3532,123.2,1.8
2021-10-10T11:49:54.910Z,34.5636667,-118.9805,16.35,1.09
2021-10-10T11:47:04.240Z,44.6593333,-110.7135,9.79,0.62
2021-10-10T11:42:52.349Z,38.1206,-118.9393,11.6,1.1
2021-10-10T11:41:28.375Z,29.33258057,-97.37971048,3.888305664,2.5
2021-10-10T11:39:34.587Z,36.5089,70.8269,193.68,4.3
2021-10-10T11:38:56.430Z,44.6463333,-110.74,8.4,0.6
2021-10-10T11:37:33.180Z,44.6463333,-110.74,8.08,0.64
2021-10-10T11:37:24.720Z,38.524,-119.4021667,2.55,0.55
2021-10-10T11:36:28.200Z,61.2388,-139.4985,4.9,1.9
2021-10-10T11:34:02.540Z,63.5871,-147.2594,11,1.5
2021-10-10T11:32:36.583Z,3.3673,122.9645,552.46,4.5
2021-10-10T11:30:35.940Z,19.18950081,-155.4846649,34.36999893,2.23
2021-10-10T11:29:16.850Z,38.8204994,-122.7614975,1.94,0.45
2021-10-10T11:27:33.660Z,44.6651667,-110.7296667,7.92,-0.08
2021-10-10T11:27:24.510Z,44.6493333,-110.7458333,6.73,-0.61
2021-10-10T11:27:03.690Z,44.6568333,-110.7516667,6.68,-0.65
2021-10-10T11:26:20.440Z,38.8180008,-122.822998,2.18,0.5
2021-10-10T11:26:14.418Z,63.4993,-151.0496,11.6,1.4
2021-10-10T11:26:02.830Z,33.9798333,-116.9515,4.99,0.58
2021-10-10T11:21:52.280Z,44.6415,-110.7388333,8.43,0.18
2021-10-10T11:21:35.030Z,44.6458333,-110.7376667,8.73,-0.36
2021-10-10T11:21:16.940Z,44.6438333,-110.7498333,6.17,-0.29
2021-10-10T11:15:54.400Z,44.6461667,-110.741,8.06,1.43
2021-10-10T11:14:22.570Z,44.651,-110.743,7.99,1.38
2021-10-10T11:13:45.210Z,44.645,-110.7435,7.7,0.75
2021-10-10T11:13:26.660Z,44.6706667,-110.7636667,2.03,0.21
2021-10-10T11:13:14.670Z,44.6528333,-110.7463333,8.03,1.52
2021-10-10T11:10:24.540Z,44.6506667,-110.7453333,8.24,1.54
2021-10-10T11:09:46.586Z,38.1539,-117.8883,8.2,1.3
2021-10-10T11:09:27.930Z,44.6476667,-110.7465,6.58,0.39
2021-10-10T11:08:50.270Z,44.643,-110.745,8.53,0.78
2021-10-10T11:07:16.330Z,19.22450066,-155.4366608,35.27000046,2.03999996
2021-10-10T10:59:22.484Z,51.8746,-174.9763,80.28,4
2021-10-10T10:58:10.052Z,38.1667,-117.8953,10.5,1
2021-10-10T10:58:05.253Z,29.33624268,-97.37557445,3.399210612,2.3
2021-10-10T10:49:26.920Z,38.7916679,-122.7590027,2.32,0.54
2021-10-10T10:33:20.942Z,60.9662,-151.2895,53.4,1.4
2021-10-10T10:27:10.340Z,37.6901667,-119.3536667,15.7,1.83
2021-10-10T10:26:34.782Z,62.2135,-150.0893,20.5,1.4
2021-10-10T10:23:35.250Z,44.6225,-110.728,9.38,0.3
2021-10-10T10:22:29.550Z,38.7885017,-122.7693329,1.37,0.94
2021-10-10T10:22:06.470Z,17.9841,-66.8486,12,2.87
2021-10-10T10:18:54.990Z,35.8401667,-117.6685,6.9,0.77
2021-10-10T10:04:43.040Z,38.4836667,-122.5396667,8.76,1.17
2021-10-10T10:04:30.757Z,60.18,-141.0331,6.8,1.5
2021-10-10T09:58:03.950Z,44.6076667,-110.7366667,3.29,0.44
2021-10-10T09:57:58.360Z,44.6168333,-110.7325,7.43,0.33
2021-10-10T09:55:04.846Z,38.7712,-119.5711,10.1,2.3
2021-10-10T09:54:32.440Z,38.8103333,-122.7416687,2.09,1.09
2021-10-10T09:53:38.400Z,35.8811667,-117.7093333,4.56,0.72
2021-10-10T09:47:13.108Z,62.9292,-150.2792,69,1.4
2021-10-10T09:41:17.300Z,38.5293333,-119.5131667,6.28,1.73
2021-10-10T09:31:50.850Z,19.156,-155.481,33.22,2.76
2021-10-10T09:29:57.250Z,44.4976667,-115.2226667,4.71,2.18
2021-10-10T09:23:30.258Z,-16.6077,-72.1844,90.09,4.5
2021-10-10T09:22:48.975Z,61.4647,-150.7649,61.3,1.3
2021-10-10T09:19:28.889Z,63.0413,-149.0663,36.1,1.6
2021-10-10T09:12:46.190Z,38.8221664,-122.7610016,2.1,0.21
2021-10-10T09:02:01.270Z,44.8073333,-110.8091667,7.63,0.65
2021-10-10T08:56:21.560Z,35.7803333,-117.6113333,11.16,0.86
2021-10-10T08:15:10.630Z,36.3525,-97.35183333,7.17,1.36
2021-10-10T08:13:24.460Z,32.9435,-115.5376667,9.47,1.34
2021-10-10T08:05:02.950Z,37.2411667,-122.1455,7.81,0.94
2021-10-10T07:57:42.450Z,60.1448,-152.8841,114.8,1.9
2021-10-10T07:56:15.830Z,34.4728333,-118.4656667,13.86,0.7
2021-10-10T07:54:48.349Z,60.9597,-147.4818,10.3,1.4
2021-10-10T07:54:17.660Z,38.769001,-122.7363358,1.13,0.46
2021-10-10T07:47:45.540Z,37.2413333,-122.1488333,8.36,1.7
2021-10-10T07:47:05.727Z,-19.8404,-177.6433,368.93,4.3
2021-10-10T07:38:24.320Z,34.1008333,-116.9528333,12.47,2.1
2021-10-10T07:25:40.280Z,39.4231667,-110.2896667,-3.47,1.39
2021-10-10T07:25:26.442Z,38.1766,-117.8554,4.4,0.8
2021-10-10T07:21:09.329Z,60.4969,-150.5027,0,2
2021-10-10T07:20:35.730Z,44.7876667,-110.8283333,5.49,0.56
2021-10-10T07:20:32.510Z,38.8343315,-122.817337,1.89,0.36
2021-10-10T07:20:29.640Z,44.8056667,-110.8115,7.66,0.8
2021-10-10T07:07:42.280Z,51.53483333,-178.8378333,8.36,1.75
2021-10-10T07:02:57.016Z,61.0886,-149.7362,39.2,1.5
2021-10-10T06:08:38.450Z,35.9221667,-117.7271667,9.82,0.35
2021-10-10T05:52:28.280Z,37.6525,-118.9041667,4.01,0.34
2021-10-10T05:50:26.350Z,38.8323333,-122.8148333,1.11,0.5
2021-10-10T05:43:49.480Z,38.7939987,-122.7565002,0.92,0.45
2021-10-10T05:42:57.910Z,35.9886667,-120.5528333,4.44,-0.04
2021-10-10T05:38:13.085Z,62.2997,-151.0443,75.2,1.5
2021-10-10T05:31:37.820Z,46.54133333,-121.8115,0.78,0.78
2021-10-10T05:30:22.143Z,60.9252,-149.715,27.8,2.7
2021-10-10T05:26:10.870Z,58.289,-154.983,2.61,0.55
2021-10-10T05:25:38.776Z,-56.6922,-27.3418,147.93,4.9
2021-10-10T05:08:33.500Z,38.807,-122.7606667,0.49,1.73
2021-10-10T05:04:51.580Z,38.8110008,-122.7508316,1.15,1.14
2021-10-10T05:04:40.352Z,61.4657,-151.9663,101.4,1.8
2021-10-10T05:04:25.346Z,-17.5057,-175.1416,295.63,4.3
2021-10-10T05:00:48.850Z,38.8089981,-122.7628326,0.73,0.7
2021-10-10T05:00:24.328Z,31.67038543,-104.3986331,6.260107422,2.4
2021-10-10T04:59:36.482Z,31.64857852,-104.1928534,8.728076172,1.7
2021-10-10T04:50:24.350Z,43.7895,-110.9148333,8.13,1.11
2021-10-10T04:49:31.415Z,63.5429,-147.5036,1.3,1.4
2021-10-10T04:42:14.944Z,64.5174,-147.7755,14,1.1
2021-10-10T04:38:02.040Z,38.7858333,-122.766,1.66,2.59
2021-10-10T04:37:03.197Z,59.3389,-153.7344,116.1,1.9
2021-10-10T04:32:39.330Z,19.15983391,-155.489502,32.36000061,2.1099999
2021-10-10T04:30:57.000Z,38.4563333,-119.5466667,6.09,0.52
2021-10-10T04:27:40.896Z,60.9111,-149.6674,32.9,1.4
2021-10-10T04:26:40.220Z,19.19583321,-155.4445038,33.06999969,2.19
2021-10-10T04:14:26.133Z,38.1529,-117.9003,8.6,0.6
2021-10-10T04:10:08.380Z,32.7086667,-115.4438333,13.46,1.53
2021-10-10T04:07:03.810Z,19.20433426,-155.4816742,35.34999847,1.88999999
2021-10-10T04:06:30.620Z,38.7960014,-122.8056641,3.68,0.35
2021-10-10T04:06:20.712Z,-8.7782,-74.6782,138.8,4.6
2021-10-10T04:06:12.380Z,32.7083333,-115.4398333,8.82,1.42
2021-10-10T04:04:43.800Z,19.5581665,-156.4626617,15.61999989,2.47000003
2021-10-10T03:52:47.862Z,62.0951,-149.6183,41.9,1.3
2021-10-10T03:49:24.860Z,38.5466667,-119.5251667,4.84,1.52
2021-10-10T03:49:04.240Z,38.776165,-122.7431641,1.47,0.37
2021-10-10T03:41:33.020Z,34.2303333,-117.4955,8.54,1.2
2021-10-10T03:40:35.390Z,34.2311667,-117.4953333,8.49,1.28
2021-10-10T03:39:45.870Z,36.0496667,-117.8595,1.96,1.1
2021-10-10T03:23:26.280Z,33.954,-117.2163333,11.92,0.82
2021-10-10T03:22:49.005Z,62.8869,-151.2334,107.6,1.6
2021-10-10T03:16:19.290Z,44.6186667,-110.7376667,9.9,0.57
2021-10-10T03:09:54.010Z,45.8513333,-111.9443333,11.6,0.87
2021-10-10T03:08:25.480Z,43.2673333,-110.662,10.64,1.26
2021-10-10T02:59:26.830Z,37.4765,-118.852,6.22,0.64
2021-10-10T02:58:05.880Z,17.957,-66.8725,11,2.54
2021-10-10T02:57:39.380Z,18.866,-64.6701,29,3.03
2021-10-10T02:57:14.546Z,-16.539,177.6292,10,4.7
2021-10-10T02:48:45.430Z,44.6293333,-110.732,7.91,0.62
2021-10-10T02:46:57.800Z,19.16316605,-155.4839935,29.79999924,1.98000002
2021-10-10T02:45:14.480Z,36.2143333,-117.8575,4.82,0.69
2021-10-10T02:42:38.350Z,19.15916634,-155.4888306,34.20999908,2.36999989
2021-10-10T02:40:53.650Z,17.9121,-66.8545,12,2.46
2021-10-10T02:31:49.130Z,35.5485,-120.7721667,4.6,0.76
2021-10-10T02:30:59.398Z,60.4446,-147.6968,20.4,1.6
2021-10-10T02:30:40.566Z,62.6617,-151.5667,1.1,1.6
2021-10-10T02:22:39.149Z,59.7508,-151.1218,39.2,1.4
2021-10-10T02:05:41.210Z,33.6995,-116.7393333,18.85,0.62
2021-10-10T02:04:36.501Z,38.4396,-119.4719,4.5,-0.3
2021-10-10T02:04:18.093Z,38.1805,-117.752,11.1,1.1
2021-10-10T01:48:58.110Z,30.3576,94.824,34.87,4.7
2021-10-10T01:39:49.150Z,36.2153333,-117.8575,3.65,1.44
2021-10-10T01:35:27.720Z,17.8075,-66.9306,10,2.56
2021-10-10T01:26:39.630Z,19.20350075,-155.4051666,32.20000076,1.83000004
2021-10-10T01:21:24.651Z,56.7128,-149.5172,10,3.4
2021-10-10T01:18:10.380Z,31.7978333,-116.0445,5.75,2.54
2021-10-10T01:18:08.636Z,61.4984,-141.298,3.7,1.9
2021-10-10T01:15:40.089Z,38.0944,-118.9466,9.6,0.9
2021-10-10T01:13:27.080Z,36.7863333,-121.527,8.68,1.47
2021-10-10T01:12:35.820Z,37.541,-118.861,0.39,0.73
2021-10-10T01:11:45.370Z,54.027,-166.1323333,16.7,-0.03
2021-10-10T01:00:28.682Z,57.3342,-156.0804,0,2.9
2021-10-10T00:57:16.400Z,38.8110008,-122.793335,3.04,0.45
2021-10-10T00:53:07.810Z,38.8236656,-122.8264999,2.12,0.85
2021-10-10T00:49:32.350Z,19.1658,-65.8736,8,3.28
2021-10-10T00:41:00.398Z,38.1492,-117.9648,10.6,1.1
2021-10-10T00:30:58.640Z,33.3051667,-116.7523333,8.36,0.63
2021-10-10T00:23:40.180Z,37.4976667,-121.8228333,4.25,1.31
2021-10-10T00:20:41.030Z,-11.7378,-71.7073,13.45,5.7
2021-10-10T00:15:24.095Z,63.1457,-149.7053,93.5,1.5
2021-10-10T00:12:16.050Z,36.4583333,-121.0418333,7.22,1.56
2021-10-10T00:12:03.730Z,36.4616667,-121.0171667,7.35,1.2
2021-10-10T00:11:05.500Z,33.9138333,-117.897,6.64,1.18
2021-10-10T00:07:03.660Z,36.75866667,-98.06466667,6.45,1.97
2021-10-09T23:56:24.950Z,47.5361667,-113.4751667,6.02,0.75
2021-10-09T23:51:53.870Z,34.5151667,-118.1255,12.78,0.68
2021-10-09T23:43:38.580Z,38.7746658,-122.7543335,-0.04,0.61
2021-10-09T23:43:25.401Z,64.9353,-147.2935,0,1.3
2021-10-09T23:43:17.620Z,38.7758331,-122.7539978,0.22,0.86
2021-10-09T23:42:56.400Z,38.7756667,-122.7523333,0.07,1.34
2021-10-09T23:38:41.240Z,42.567,-124.4395,-0.5,1.96
2021-10-09T23:37:24.030Z,32.9261667,-116.342,7.59,1.04
2021-10-09T23:33:46.390Z,-21.1246,-68.884,115.42,4.8
2021-10-09T23:29:41.023Z,38.138,-118.9411,14.7,1.1
2021-10-09T23:20:12.540Z,33.4343333,-116.6155,4.6,0.32
2021-10-09T23:13:13.120Z,19.19433403,-155.4264984,31.61000061,2
2021-10-09T23:11:26.530Z,36.0535,-120.6256667,0.66,1.16
2021-10-09T23:11:00.019Z,-15.5959,-72.2667,10,4.4
2021-10-09T23:08:44.500Z,19.22316667,-155.4145,35.63,3.58
2021-10-09T23:05:03.150Z,18.6496,-66.7508,13,3.01
2021-10-09T23:04:45.380Z,38.4666667,-119.5195,4.87,1.61
2021-10-09T23:01:21.380Z,38.8255005,-122.8538361,2.11,0.79
2021-10-09T22:58:24.110Z,43.7815,-110.9198333,3.02,-0.06
2021-10-09T22:58:23.644Z,31.70791165,-104.0190473,7.005639648,2.5
2021-10-09T22:52:28.800Z,38.7859993,-122.7796631,1.02,0.64
2021-10-09T22:51:25.620Z,38.7865,-122.7673333,1.6,2.56
2021-10-09T22:48:13.100Z,43.7908333,-110.9225,10.94,2.57
2021-10-09T22:45:42.200Z,53.9255,-166.6741667,9.87,0.08
2021-10-09T22:44:21.770Z,44.3383333,-110.4896667,3.88,1.11
2021-10-09T22:42:35.230Z,44.3361667,-110.4903333,4.29,1.73
2021-10-09T22:41:46.430Z,36.0333333,-117.8175,1.16,0.82
2021-10-09T22:40:32.290Z,36.7878333,-121.5255,8.06,2.15
2021-10-09T22:37:33.790Z,44.341,-110.4916667,4.02,0.16
2021-10-09T22:37:18.560Z,44.3371667,-110.495,5.19,1.06
2021-10-09T22:32:52.310Z,38.8218346,-122.8443298,1.83,0.58
2021-10-09T22:31:58.270Z,38.7594986,-122.7296677,1.22,0.82
2021-10-09T22:30:46.340Z,18.7696,-67.2721,20,3.22
2021-10-09T22:29:14.050Z,33.7126667,-116.7553333,16.89,0.8
2021-10-09T22:23:41.970Z,43.7871667,-110.9176667,9.58,1.01
2021-10-09T22:21:03.434Z,64.7035,-148.6424,16,1
2021-10-09T22:19:47.922Z,61.5096,-149.8981,34.9,1.5
2021-10-09T22:15:28.720Z,60.198,-139.6211,0,2.5
2021-10-09T22:02:52.210Z,44.3586667,-115.2086667,9.06,2.59
2021-10-09T22:00:10.330Z,38.793335,-122.7591629,0.93,0.73
2021-10-09T21:54:55.001Z,38.1709,-117.7846,9.7,1.2
2021-10-09T21:54:08.710Z,37.4346667,-121.7858333,5.99,1.41
2021-10-09T21:53:03.220Z,38.5501667,-119.5221667,4.59,0.8
2021-10-09T21:52:46.850Z,33.3886667,-116.3031667,10.64,1.3
2021-10-09T21:49:14.010Z,46.9366667,-112.5168333,-1.52,1.02
2021-10-09T21:43:13.591Z,63.5307,-146.3179,2.3,1.4
2021-10-09T21:24:46.470Z,34.1855,-116.7358333,0.94,0.97
2021-10-09T21:24:43.890Z,38.8313332,-122.810997,1.86,1.17
2021-10-09T21:21:41.309Z,62.8572,-151.0313,101,1.4
2021-10-09T21:14:47.480Z,46.85183333,-121.7586667,1.31,0.28
2021-10-09T21:10:58.680Z,49.32566667,-120.508,-0.37,2.04
2021-10-09T21:08:13.650Z,38.8256683,-122.8065033,2.19,0.85
2021-10-09T21:04:25.270Z,38.7781677,-122.754837,0.24,0.65
2021-10-09T20:55:44.900Z,36.0331667,-120.6151667,7.92,0.66
2021-10-09T20:52:09.000Z,31.66093,-104.5643306,7.699755859,2.3
2021-10-09T20:48:22.030Z,36.4671667,-121.0375,3.98,1.26
2021-10-09T20:47:53.373Z,63.222,-151.1207,1.1,1.5
2021-10-09T20:44:30.950Z,35.8948333,-117.6761667,2.43,1.44
2021-10-09T20:33:38.428Z,38.1717,-117.8887,10.9,1
2021-10-09T20:30:51.730Z,38.2605,-112.621,6.08,1.21
2021-10-09T20:23:34.157Z,57.1004,-156.0008,0,3.4
2021-10-09T20:20:24.390Z,35.9601667,-120.516,8.99,0.14
2021-10-09T20:17:40.420Z,18.9431,-65.2806,24,3.27
2021-10-09T20:12:45.328Z,63.3729,-150.2701,10.3,1.4
2021-10-09T20:12:28.570Z,46.9088333,-112.5,11.7,1.26
2021-10-09T20:07:08.380Z,19.21183395,-155.4053345,34.11000061,2.14
2021-10-09T20:06:35.240Z,19.21066666,-155.4233398,9.979999542,2.37
2021-10-09T20:01:50.856Z,-4.6488,153.0318,52.86,5.5
2021-10-09T20:00:40.010Z,37.5036667,-118.8846667,11.84,1.54
2021-10-09T20:00:00.500Z,38.7916667,-122.7795,4.13,0.19
2021-10-09T19:54:34.660Z,36.9081667,-122.2165,5.09,2.53
2021-10-09T19:44:03.930Z,37.527,-118.8745,7.99,0.89
2021-10-09T19:31:10.300Z,38.8419991,-122.758667,0.47,0.87
2021-10-09T19:24:25.960Z,38.7891655,-122.7773361,2.99,0.96
2021-10-09T19:24:16.890Z,38.8238335,-122.8125,1.2,0.87
2021-10-09T19:21:17.140Z,38.8346667,-122.7893333,2.44,0.26
2021-10-09T19:15:36.090Z,38.8348351,-122.7904968,1.97,0.46
2021-10-09T19:11:52.070Z,38.8336667,-122.7893333,1.89,1.43
2021-10-09T19:11:38.220Z,33.9085,-117.7166667,13.3,0.85
2021-10-09T19:09:58.090Z,46.1995,-122.1835,1.18,0.53
2021-10-09T19:08:32.510Z,46.844,-121.7378333,-0.73,0.51
2021-10-09T18:55:10.070Z,19.1333,-66.0043,12,3.24
2021-10-09T18:49:22.590Z,19.15399933,-155.4816742,33.36999893,2.31999993
2021-10-09T18:43:32.143Z,63.5628,-150.9287,5.3,1.9
2021-10-09T18:36:31.950Z,36.5903333,-121.2975,5.79,0.99
2021-10-09T18:20:06.788Z,38.6905,-118.7776,13.1,1.1
2021-10-09T18:18:12.400Z,38.8300018,-122.8061676,1.89,0.54
2021-10-09T18:16:51.794Z,61.4791,-151.6498,78.1,1.4
2021-10-09T18:16:04.020Z,31.62386077,-104.342259,7.699755859,2.1
2021-10-09T17:55:34.258Z,-15.6589,-71.8162,10,4.6
2021-10-09T17:46:14.159Z,61.0355,-147.8657,1.3,1.8
2021-10-09T17:32:48.890Z,33.5348333,-116.4018333,9.71,0.67
2021-10-09T17:25:06.230Z,17.9041,-66.7866,6,2.36
2021-10-09T17:24:10.020Z,32.939,-116.2181667,10.16,1.56
2021-10-09T17:15:45.300Z,62.2625,-151.0437,75.3,1.6
2021-10-09T17:09:58.720Z,65.7087,-151.5333,1.1,1.4
2021-10-09T16:53:43.550Z,35.8966667,-117.6771667,2.43,0.89
2021-10-09T16:46:23.190Z,19.2310009,-155.3905029,33.16999817,2.1400001
2021-10-09T16:45:07.132Z,60.7304,-151.9874,79.4,2
2021-10-09T16:42:21.136Z,59.8252,-152.8895,105,1.9
2021-10-09T16:39:26.123Z,38.3167,-119.2622,11.8,0.8
2021-10-09T16:36:39.132Z,60.6283,-147.291,3.7,1.9
2021-10-09T16:15:36.714Z,61.9968,-148.8631,8.9,1.5
2021-10-09T16:08:29.230Z,48.61866667,-123.074,15.68,1
2021-10-09T16:00:13.660Z,36.934,-121.6293333,5.46,1.08
2021-10-09T15:57:56.020Z,48.0853333,-115.2408333,5.97,0.82
2021-10-09T15:49:49.260Z,33.0258333,-116.2985,11.07,0.87
2021-10-09T15:46:49.004Z,51.6781,178.4092,102.54,4
2021-10-09T15:45:16.407Z,-17.8716,-178.1299,633.88,4.4
2021-10-09T15:30:06.410Z,36.4241667,-117.9835,8.62,0.59
2021-10-09T15:29:29.860Z,35.6983333,-117.516,11.51,0.74
2021-10-09T15:28:56.645Z,61.7976,-147.5906,34.5,1.7
2021-10-09T15:25:45.415Z,43.5146,-128.2474,10,3.5
2021-10-09T15:25:15.260Z,38.529,-119.5231667,4.29,1.53
2021-10-09T15:12:36.040Z,58.25833333,-154.9521667,3.05,0.15
2021-10-09T15:12:07.820Z,61.113,-152.3206667,3.77,-0.5
2021-10-09T15:09:44.087Z,63.581,-147.2938,0,1.7
2021-10-09T15:06:23.223Z,61.104,-152.2787,0.1,1.6
2021-10-09T15:05:20.120Z,33.4838333,-116.4338333,13.85,0.76
2021-10-09T15:03:51.740Z,35.8803333,-117.7063333,4.47,1.24
2021-10-09T14:59:55.986Z,38.1403,-118.2631,4.2,1.2
2021-10-09T14:51:57.930Z,33.602,-117.9443333,11.36,0.93
2021-10-09T14:47:13.100Z,17.9091,-66.861,15,2.47
2021-10-09T14:41:40.429Z,61.1082,-152.3083,2.3,1.1
2021-10-09T14:40:29.021Z,62.8783,-148.6409,71.9,1.7
2021-10-09T14:31:20.641Z,-15.6781,-72.1257,10,4.5
2021-10-09T14:26:43.304Z,62.0765,-144.4987,0,1.5
2021-10-09T14:26:25.540Z,33.5356667,-116.4053333,8.15,1.04
